area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Belize",eez,Reconstructed domestic catch,2,2005,"Lutjanus apodus","Schoolmaster snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,5.7222983985,4483.602192110944
"Belize",eez,Reconstructed domestic catch,1,2005,"Lutjanus campechanus","Northern red snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,22.8069831112,77999.198030877
"Belize",eez,Reconstructed domestic catch,2,2005,"Lutjanus campechanus","Northern red snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,0.9389670027,3211.2389801716035
"Belize",eez,Reconstructed domestic catch,2,2005,"Lutjanus campechanus","Northern red snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,16.5635702251,56646.91326273593
"Belize",eez,Reconstructed domestic catch,1,2005,"Caranx ruber","Bar jack","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,7.4255326628,5818.140230659648
"Belize",eez,Reconstructed domestic catch,2,2005,"Caranx ruber","Bar jack","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale hand lines,Direct human consumption,0.3057103219,239.5337281981133
"Belize",eez,Reconstructed domestic catch,2,2005,"Caranx ruber","Bar jack","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,5.3927926863,4225.4240212334325
"Belize",eez,Reconstructed domestic catch,1,2005,"Caranx latus","Horse-eye jack","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,17.9527112845,44862.03022890427
"Belize",eez,Reconstructed domestic catch,2,2005,"Caranx latus","Horse-eye jack","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.7391158849,1846.976684858539
"Belize",eez,Reconstructed domestic catch,2,2005,"Caranx latus","Horse-eye jack","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,13.0381555790,32581.046976418325
"Belize",eez,Reconstructed domestic catch,2,2005,"Ginglymostoma cirratum","Nurse shark","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Unreported,small scale longline,Direct human consumption,118.8878260915,96888.68008614813
"Belize",eez,Reconstructed domestic catch,1,2005,"Neoniphon marianus","Longjaw squirrelfish","Small reef assoc. fish (<30 cm)","Other fishes & inverts","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,7.5671557992,5929.1064474836
"Belize",eez,Reconstructed domestic catch,2,2005,"Neoniphon marianus","Longjaw squirrelfish","Small reef assoc. fish (<30 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,0.3115409682,244.10222441273018
"Belize",eez,Reconstructed domestic catch,2,2005,"Neoniphon marianus","Longjaw squirrelfish","Small reef assoc. fish (<30 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,5.4956464813,4306.013230074166
"Belize",eez,Reconstructed domestic catch,1,2005,"Rachycentron canadum","Cobia","Large pelagics (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,7.7954787960,20640.549141354273
"Belize",eez,Reconstructed domestic catch,2,2005,"Rachycentron canadum","Cobia","Large pelagics (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.3209410611,849.7745829210419
"Belize",eez,Reconstructed domestic catch,2,2005,"Rachycentron canadum","Cobia","Large pelagics (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,5.6614660451,14990.197674118126
"Belize",eez,Reconstructed domestic catch,3,2005,"Menippe mercenaria","Black stone crab","Lobsters, crabs","Crustaceans","Belize",Industrial,Landings,Reported,shrimp trawl,Direct human consumption,16.0000000000,92660.448
"Belize",eez,Reconstructed domestic catch,2,2005,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Belize",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,439.0000000000,2688387.71
"Belize",eez,Reconstructed domestic catch,2,2005,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Belize",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,157.2284321581,962849.6234087895
"Belize",eez,Reconstructed domestic catch,3,2005,"Farfantepenaeus aztecus","Northern brown shrimp","Shrimps","Crustaceans","Belize",Industrial,Landings,Reported,shrimp trawl,Direct human consumption,17.3333333333,33813.658666666604
"Belize",eez,Reconstructed domestic catch,2,2005,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Belize",Artisanal,Landings,Reported,hand or tools,Direct human consumption,2136.0000000000,1673623.7112
"Belize",eez,Reconstructed domestic catch,3,2005,"Litopenaeus schmitti","Southern white shrimp","Shrimps","Crustaceans","Belize",Industrial,Landings,Reported,shrimp trawl,Direct human consumption,17.3333333333,37225.63866666659
"Belize",eez,Reconstructed domestic catch,3,2006,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Industrial,Discards,Unreported,shrimp trawl,,0.8494723547
"Belize",eez,Reconstructed domestic catch,3,2006,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Industrial,Landings,Reported,shrimp trawl,Direct human consumption,11.0000000000,7372.7951
"Belize",eez,Reconstructed domestic catch,1,2006,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,212.7486805184,142595.6753870551
"Belize",eez,Reconstructed domestic catch,2,2006,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,4.4128787691,2957.750087820821
"Belize",eez,Reconstructed domestic catch,2,2006,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.8294977791,555.9742874087576
"Belize",eez,Reconstructed domestic catch,2,2006,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Reported,small scale hand lines,Direct human consumption,6.3062236925,4226.772285428341
"Belize",eez,Reconstructed domestic catch,2,2006,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,54.1670724199,36305.70237446144
"Belize",eez,Reconstructed domestic catch,2,2006,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,10.1818945467,6824.456565695662
"Belize",eez,Reconstructed domestic catch,2,2006,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belize",Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,77.4074460956,51882.658116137594
"Belize",eez,Reconstructed domestic catch,2,2006,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,2.3298165337,2857.615501029005
"Belize",eez,Reconstructed domestic catch,2,2006,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Reported,small scale longline,Direct human consumption,5.6691028175,6953.387038820001
"Belize",eez,Reconstructed domestic catch,3,2006,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Belize",Industrial,Discards,Unreported,shrimp trawl,,3.3978894187
"Belize",eez,Reconstructed domestic catch,3,2006,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Belize",Industrial,Landings,Reported,shrimp trawl,Direct human consumption,0.2497500000,271.40757075000005
"Belize",eez,Reconstructed domestic catch,3,2006,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Belize",Industrial,Landings,Reported,shrimp trawl,Other,0.0002500000,0.097952838
"Belize",eez,Reconstructed domestic catch,3,2006,"Ophidiidae","Cuskeels","Large bathydemersals (>=90 cm)","Other fishes & inverts","Belize",Industrial,Discards,Unreported,shrimp trawl,,18.4052343514
"Belize",eez,Reconstructed domestic catch,1,2006,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,14.1992768061,12925.054719044714
"Belize",eez,Reconstructed domestic catch,2,2006,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale hand lines,Direct human consumption,0.7707769145,701.6085349013902
"Belize",eez,Reconstructed domestic catch,2,2006,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,9.4611094330,8612.083473989218
"Belize",eez,Reconstructed domestic catch,3,2006,"Gerreidae","Mojarras, silverbellies","Small benthopelagics (<30 cm)","Perch-likes","Belize",Industrial,Discards,Unreported,shrimp trawl,,37.7543268747
"Belize",eez,Reconstructed domestic catch,1,2006,"Gerreidae","Mojarras, silverbellies","Small benthopelagics (<30 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,9.7967996913,8917.649385330176
"Belize",eez,Reconstructed domestic catch,2,2006,"Gerreidae","Mojarras, silverbellies","Small benthopelagics (<30 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.5317980022,484.07523650841773
"Belize",eez,Reconstructed domestic catch,2,2006,"Gerreidae","Mojarras, silverbellies","Small benthopelagics (<30 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,6.5276982229,5941.912244678577
"Belize",eez,Reconstructed domestic catch,1,2006,"Lutjanus","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,16.5785622840,51184.4542527581
"Belize",eez,Reconstructed domestic catch,2,2006,"Lutjanus","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,0.8999312612,2778.4369767572716
"Belize",eez,Reconstructed domestic catch,2,2006,"Lutjanus","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,11.0464493475,34104.675158227525
"Belize",eez,Reconstructed domestic catch,2,2006,"Sphyrna","Hammerhead sharks","Large sharks (>=90 cm)","Sharks & rays","Belize",Artisanal,Landings,Unreported,small scale longline,Direct human consumption,282.2906680883,305718.2529236172
"Belize",eez,Reconstructed domestic catch,1,2006,"Haemulon","Grunts","Small reef assoc. fish (<30 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,4.1233864004,3753.3598070322982
"Belize",eez,Reconstructed domestic catch,2,2006,"Haemulon","Grunts","Small reef assoc. fish (<30 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale hand lines,Direct human consumption,0.2238290788,203.74298851435236
"Belize",eez,Reconstructed domestic catch,2,2006,"Haemulon","Grunts","Small reef assoc. fish (<30 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,2.7474504865,2500.8983457880036
"Belize",eez,Reconstructed domestic catch,1,2006,"Calamus","Porgies","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3.5938296603,4235.1988768338315
"Belize",eez,Reconstructed domestic catch,2,2006,"Calamus","Porgies","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale hand lines,Direct human consumption,0.1950832408,229.89857633740263
"Belize",eez,Reconstructed domestic catch,2,2006,"Calamus","Porgies","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,2.3946019339,2821.9521734399436
"Belize",eez,Reconstructed domestic catch,3,2006,"Cynoscion","Weakfishes","Medium demersals (30 - 89 cm)","Perch-likes","Belize",Industrial,Discards,Unreported,shrimp trawl,,3.3978894187
"Belize",eez,Reconstructed domestic catch,1,2006,"Epinephelus guttatus","Red hind","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,4.2515798389,12890.360661851577
"Belize",eez,Reconstructed domestic catch,2,2006,"Epinephelus guttatus","Red hind","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,0.2307877813,699.7252433280756
"Belize",eez,Reconstructed domestic catch,2,2006,"Epinephelus guttatus","Red hind","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.8328669599,8588.966502874346
"Belize",eez,Reconstructed domestic catch,1,2006,"Epinephelus itajara","Atlantic goliath grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,6.7690447267,30878.459634359326
"Belize",eez,Reconstructed domestic catch,2,2006,"Epinephelus itajara","Atlantic goliath grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,0.3674428973,1676.1701435702598
"Belize",eez,Reconstructed domestic catch,2,2006,"Epinephelus itajara","Atlantic goliath grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale pole lines,Direct human consumption,4.5102770930,20574.603179626967
"Belize",eez,Reconstructed domestic catch,1,2006,"Epinephelus striatus","Nassau grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3.1234102725,14248.110614571548
"Belize",eez,Reconstructed domestic catch,2,2006,"Epinephelus striatus","Nassau grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Reported,small scale pole lines,Direct human consumption,0.1695475457,773.427751812363
"Belize",eez,Reconstructed domestic catch,2,2006,"Epinephelus striatus","Nassau grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Belize",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.0811571459,9493.647851139754
